1.758	1.75854618207	1.76018151179	1.7628963794	1.76667489965	1.77149510438	1.77732920413	1.78414391171	1.7919008187	1.80055681535	1.8100645435	1.82037287224	1.83142738617	1.84317087696	1.8555438298	1.86848489711	1.88193135379	1.89581952869	1.91008520902	1.92466401498	1.93949174319	1.95450467854	1.96963987453	1.98483540307	2.00003057506	2.0151661335	2.03018442106	2.04502952427	2.05964739634	2.07398596101	2.08799519931	2.10162722138	2.11483632517	2.12757904382	2.13981418327	2.1515028516	2.16260848141	2.17309684635	2.18293607289	2.19209664821	2.200551425	2.20827562384	2.21524683374	2.22144501141	2.22685247958	2.23145392478	2.23523639492	2.2381892968	2.24030439391	2.24157580446
1.75423823824	1.75479415243	1.75645859952	1.75922173432	1.76306728434	1.76797274978	1.77390967521	1.78084398528	1.78873637506	1.79754274502	1.80721466969	1.81769988922	1.82894281333	1.840885028	1.85346579589	1.86662254307	1.88029132575	1.8944072719	1.9089049942	1.92371897183	1.93878389971	1.95403500464	1.96940832901	1.9848409827	2.00027136499	2.01563935811	2.03088649471	2.04595610126	2.06079341986	2.07534571063	2.08956233682	2.1033948348	2.11679697094	2.12972478695	2.14213663565	2.15399320839	2.16525755555	2.17589510141	2.1858736542	2.19516341252	2.20373696864	2.21156930963	2.21863781672	2.22492226349	2.23040481322	2.23507001593	2.23890480516	2.24189849496	2.24404277716	2.24533171907
1.75047647648	1.75104216646	1.75273586073	1.75554747511	1.75946034405	1.76445142835	1.77049159715	1.77754597612	1.7855743521	1.7945316235	1.80436828509	1.81503093585	1.82646279904	1.83860424407	1.85139330136	1.86476616214	1.87865765677	1.8930017066	1.90773174548	1.92278110869	1.93808338781	1.95357275125	1.96918423105	1.98485397688	2.00051947905	2.01611976249	2.03159555383	2.04688942404	2.06194590907	2.07671161058	2.09113527943	2.10516788374	2.11876266373	2.13187517518	2.14446332311	2.1564873873	2.16791004093	2.17869636364	2.18881384994	2.19823241404	2.20692439173	2.21486454018	2.22203003611	2.2284004729	2.23395785705	2.23868660427	2.24257353571	2.24560787422	2.24778124119	2.24908765391
1.74671471471	1.74729022446	1.74901329659	1.75187360429	1.75585408311	1.76093114656	1.76707497874	1.77424989541	1.78241476329	1.7915234663	1.80152540692	1.81236603071	1.82398736266	1.83632854481	1.84932636559	1.86291577287	1.87703036408	1.89160284826	1.9065654762	1.92185043643	1.93739021569	1.95311792377	1.96896758322	1.98487438538	2.00077491436	2.01660734125	2.03231159076	2.047829483	2.06310485266	2.07808364823	2.09271401354	2.10694635392	2.12073338897	2.13403019393	2.14679423135	2.15898537458	2.17056592456	2.18150062102	2.19175664919	2.20130364307	2.21011368585	2.21816130835	2.22542348604	2.23187963503	2.23751160755	2.24230368733	2.24624258495	2.24931743364	2.25151978559	2.25284360888
1.74295295295	1.74353832672	1.74529090824	1.74820012442	1.75224850591	1.75741191094	1.76365982883	1.77095575437	1.77925762214	1.78851828903	1.79868605255	1.80970519242	1.82151652362	1.83405794992	1.84726500798	1.86107139384	1.87540946494	1.89021071235	1.90540619965	1.92092696586	1.9367043915	1.95267052753	1.96875838801	1.9849022079	2.00103766793	2.0171020889	2.03303459779	2.04877626844	2.0642702393	2.07946181091	2.0942985255	2.10873023108	2.12270913208	2.13618982864	2.1491293461	2.16148715653	2.17322519353	2.18430786159	2.1947020411	2.20437708997	2.21330484261	2.22145960706	2.22881816071	2.23535974526	2.24106606126	2.24592126262	2.24991195126	2.25302717232	2.25525840994	2.25659958389
1.73919119119	1.73978647354	1.74156869689	1.74452703809	1.74864361688	1.75389372807	1.76024615637	1.76766356435	1.77610294229	1.78551610739	1.79585023939	1.80704843971	1.81905030146	1.83179247918	1.84520924799	1.85923304366	1.87379497656	1.88882531428	1.90425392904	1.92001070772	1.93602592328	1.95223056778	1.96855664782	1.98493744404	2.00130773669	2.01760399991	2.03376456714	2.04972977063	2.06544205762	2.08084608596	2.09588880169	2.11051950096	2.12468987853	2.13835406478	2.15146865315	2.1639927195	2.17588783497	2.18711807345	2.19765001486	2.20745274513	2.2164978537	2.22475942926	2.23221405431	2.23884079901	2.24462121471	2.24953932769	2.25358163304	2.25673708932	2.25899711382	2.26035557882
1.73542942943	1.73603466523	1.7378466637	1.74085434789	1.74503942047	1.75037660458	1.75683397033	1.76437333674	1.77295073745	1.78251693716	1.79301798498	1.8043957914	1.81658871575	1.82953215239	1.84315910511	1.85740074093	1.87218691618	1.88744666944	1.90310867757	1.9191016727	1.935354819	1.95179804966	1.96836236496	1.98498009332	2.0015851175	2.01811306865	2.03450149096	2.05068997979	2.06662029621	2.08223646067	2.09748482845	2.11231414931	2.12667561378	2.14052288786	2.15381213832	2.16650204986	2.17855383603	2.18993124472	2.20060055971	2.210530599	2.2196927108	2.22806076793	2.23561116111	2.24232279173	2.24817706447	2.25315788009	2.25725162871	2.26044718375	2.26273589683	2.26411159357
1.73166766767	1.73228290208	1.73412480989	1.73718205647	1.74143592117	1.74686054717	1.7534232798	1.76108508303	1.76980102143	1.77952079424	1.79018930692	1.80174726638	1.81413178616	1.82727698943	1.84111459885	1.85557450427	1.87058530101	1.88607479319	1.90197045837	1.91819987142	1.93469108658	1.95137297825	1.96817554165	1.98503015517	2.00186980713	2.01862928944	2.03524536134	2.05165688606	2.06780494362	2.08363292234	2.09908659214	2.11411416189	2.12866632331	2.14269628342	2.15615978746	2.16901513406	2.18122318395	2.1927473636	2.20355366495	2.21361064207	2.22288940568	2.23136361609	2.23900947537	2.2458057189	2.25173360712	2.2567769174	2.26092193666	2.2641574547	2.26647475857	2.26786762805
1.72790590591	1.72853118441	1.73040313667	1.73351016646	1.73783312352	1.74334556256	1.75001409391	1.75779881478	1.76665380813	1.77652769461	1.78736422294	1.79910288364	1.81167953243	1.82502701024	1.83907574877	1.85375435232	1.86899014826	1.88470970086	1.90083928453	1.91730531442	1.93403473382	1.95095535855	1.96799618002	1.98508762893	2.00216180226	2.0191526565	2.0359961703	2.05263047959	2.06899598837	2.08503545821	2.10069407909	2.11591952446	2.13066199265	2.144874237	2.15851158647	2.17153195857	2.183895866	2.19556641833	2.20650931992	2.2166928649	2.22608793013	2.23466796683	2.24240899141	2.24928957603	2.25529083926	2.26039643721	2.26459255534	2.26786790128	2.27021369864	2.27162368215
1.72414414414	1.72477951253	1.72668164525	1.72983868053	1.73423103209	1.73983165756	1.74660642185	1.75451454366	1.76350911153	1.77353765436	1.78454275082	1.79646266224	1.80923197436	1.82278223479	1.83704257447	1.85194030372	1.86740147512	1.88335140777	1.89971516907	1.9164180122	1.93338576848	1.95054519544	1.96782428212	1.98515251386	2.0024610995	2.019683164	2.03675390982	2.05361075041	2.07019341895	2.08644405553	2.10230727566	2.1177302228	2.13266260733	2.14705673421	2.16086752129	2.17405250991	2.18657186949	2.19838839719	2.20946751401	2.21977725806	2.22928827599	2.23797381324	2.24580970359	2.25277435865	2.25884875753	2.26401643712	2.26826348318	2.27157852259	2.27395271662	2.27537975576
